userName,content,score,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
Barus Jahe,bagus,5,,2022-01-03 23:27:19,,,
Martinus Widjaja,Amazing,5,4.27.1,2022-01-03 17:43:50,,,4.27.1
Fitrie Juarlie,Mantap,5,4.27.1,2022-01-03 16:57:17,,,4.27.1
heri suhaeri,Bikin mudah segalanya,5,4.27.1,2022-01-03 15:42:49,,,4.27.1
Fitri Diani,Puas bgt,5,4.27.1,2022-01-03 10:54:17,,,4.27.1
Sari Oktavia,Update,4,4.27.1,2022-01-03 08:03:31,,,4.27.1
YDZ Channel,Best,5,4.27.1,2022-01-03 07:53:25,,,4.27.1
Try Estoo,Nais,5,4.27.1,2022-01-03 07:44:31,,,4.27.1
rahmani pelay,Mantap,5,,2022-01-03 06:19:12,,,
Kaspul Anwar,Mantap,5,4.27.1,2022-01-03 04:42:03,,,4.27.1
Aman Mudakir,Rekomendet yg mau reservasi tiket,5,4.27.1,2022-01-03 04:41:18,,,4.27.1
Depen Efendi,Mantap,5,4.27.1,2022-01-03 04:32:28,,,4.27.1
Anwar Kawakib,sangat membantu,5,4.23.0,2022-01-03 04:27:08,,,4.23.0
san setyawan,Bagusss,5,4.27.1,2022-01-03 03:49:08,,,4.27.1
dumel Awiyah,"Kk,aku mau nanya,ini knpa ya apk nya gk bisa di download,padahal apk di hp aku udh pada aku hapusin,kira"" knpa ya kk..",5,,2022-01-03 00:42:14,,,
Muhammad Syahdan,Sangat bagussss,5,4.27.1,2022-01-02 20:10:26,,,4.27.1
dewi indah3108,🥰,5,4.27.1,2022-01-02 17:39:33,,,4.27.1
Wiwit Octa,luar biasa,5,4.27.1,2022-01-02 14:19:00,,,4.27.1
indah fadilah,Sangat puas,5,,2022-01-02 14:07:36,,,
Rosalita Hendaryani,Mantap,5,4.27.1,2022-01-02 14:03:35,,,4.27.1
Rizal Rafly,Gatau gapernah download,5,,2022-01-02 13:34:27,,,
diah nadhifa,"Kecewa banget, orang pesen hotel dimana malah di infoin kemana ga sesuai banget",1,,2022-01-02 13:15:06,"Hai Nadhifa, Mohon maaf atas ketidaknyamanannya dan terima kasih sudah meluangkan waktu untuk memberikan ulasan. Boleh kamu ceritakan detail kendalanya kepada kami via Email: cs@tiket.com dengan subject: “Konfirmasi Review App”. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu kamu. Terima kasih 😊 by : PY
",2022-01-02 14:07:17,
arif habibi,Good,5,4.24.2,2022-01-02 06:27:25,,,4.24.2
valent lim,Memudahkan untuk pemesanan tiket dan memberikan variasi harga dan info tiket. Semoga ke depan bisa memberikan layanan yang lebih baik lagi,4,,2022-01-02 06:04:53,,,
idha syfa92,Banyak promo,5,4.27.1,2022-01-02 04:38:28,,,4.27.1
Putri Pooh,Baru pertama kali boking dsni udh dpt diskon promo lumayan bgt....,5,4.27.1,2022-01-02 04:23:46,,,4.27.1
Akbar Hidayatullah,Sangat mudah digunakan,4,4.27.1,2022-01-02 03:48:44,,,4.27.1
ENDANG HIDAYAT,"TOLONG DI PROSES REFUND SAYA, SAYA PESAN HOTEL DI Gorgeous Two Bedroom Apartement Heart Bandung, dr maps di arahkan ke Jardin TAPI HOTEL dengan nama tersebut TIDAK ADA. Saya sudah bayar FULL. NOMOR TELPON YANG BISA SAYA HUBUNGI DI E-TIKET SLOW RESPON, DAN BARU DI CONFIRM HARI INI BAHWA HOTEL SUDAH TIDAK ADA.",1,,2022-01-02 03:22:18,"Hai Endang, Mohon maaf atas ketidaknyamanannya. Mengenai kendala kamu saat ini masih dalam tindaklanjut tim terkait kami dan sedang kami konfirmasi ke pihak partner Hotel untuk dilakukan pengecekan lebih lanjut. Jika ada informasi terbaru akan segera kami konfirmasikan melalui email atau telepon ya sobat. Terima kasih 😊 by : PY
",2022-01-02 09:31:53,
Sony Agung Santoso,Order cepat mantap,5,4.27.1,2022-01-02 03:03:41,,,4.27.1
LAPAK SOS,Sangat membantu saat perjalan luar kota,5,4.27.1,2022-01-02 02:43:56,,,4.27.1
Indra Saputra,Bagus banyakin promo nya,5,4.27.1,2022-01-02 01:29:41,,,4.27.1
Irma Musa,sangat murah dan cepat,5,4.27.1,2022-01-02 01:27:59,,,4.27.1
Nuvand Jo Hardiansyah,Memudahkan,5,4.27.1,2022-01-02 01:13:12,,,4.27.1
H F D CAR CHANNEL,Banyak discount,5,,2022-01-02 00:59:55,,,
victoria silvia kharolin,Aman,5,,2022-01-02 00:52:46,,,
Fakhrurozi Egza,Bagus ni aplikasi,5,4.27.1,2022-01-02 00:01:40,,,4.27.1
aprido suseno,Selalu murah tiket disini,5,4.27.1,2022-01-01 11:31:14,,,4.27.1
Al Judzan F. Dinan Miyaz,Sangat membantu,5,4.27.1,2022-01-01 09:07:11,,,4.27.1
Pardamean Silitonga,Mantab,5,4.27.1,2022-01-01 08:23:31,,,4.27.1
Dedy ardiansyah,Bintang yg bicara,5,4.27.1,2022-01-01 05:43:59,,,4.27.1
risa karina,Luar biasa sekaliiiiiiiiiiii... ♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡,4,4.27.1,2022-01-01 04:04:22,,,4.27.1
budi darmawan,Cepat dan Lancar serta Terpercaya,5,4.26.0,2022-01-01 03:57:08,,,4.26.0
Wah Yudi,Luar biasa sangat membantu sekali...👍,5,4.27.1,2022-01-01 03:56:16,,,4.27.1
dodiek Prakoso,Sangat membantu di saat kebutuhan mendesak di luar kota,5,,2022-01-01 03:05:53,,,
ragendra azam,Pesan dsni harganya murah,5,4.27.1,2021-12-31 23:49:50,,,4.27.1
Yuhasbi Nasution,Good,5,4.27.1,2021-12-31 16:36:18,,,4.27.1
Mulyana Abdillah,Ok,5,4.27.1,2021-12-31 16:35:13,,,4.27.1
Mohamad David,Mantab....,5,4.27.1,2021-12-31 15:34:22,,,4.27.1
Nanda Raddianto,Njosss,5,4.27.1,2021-12-31 12:10:31,,,4.27.1
Khusnul Khotimah,"Saya booking apart di ratp manajemen, sdh bayar pas check in pihak apartemen bilang TDK ada pemesanan lewat aplikasi, disuruh menghubungi nomor yg tertera di aplikasi tp TDK ada nomor yg bisa dihubungi, benar2 merasa tertipu apalagi sdh jauh2 datang, tolonglah pihak aplikasi blokir aja penginapan2 TDK jelas itu sangat merugikan",1,4.26.0,2021-12-31 10:22:44,"Hai Sobat tiket. Mohon maaf atas ketidaknyamanannya dan terima kasih sudah meluangkan waktu untuk memberikan review. Mohon ceritakan detail pengalaman yang kamu alami melalui Customer Care 24 jam kami melalui Email: cs@tiket.com ya dengan subject: """"Konfirmasi Review App"""". Dengan senang hati kami akan membantu kamu. Terima Kasih😊 by:SW
",2021-12-31 13:53:54,4.26.0
silves al virgo,"Wah sangat membantu, yg mau terbang dadakan tapi ga takut ongkos, tenang bisa cicil disini",5,4.27.1,2021-12-31 10:17:49,,,4.27.1
ERNIATI Sihombing,Good,5,4.27.1,2021-12-31 10:00:30,,,4.27.1
Elok Gunawan,Sangat bagus..,5,4.27.1,2021-12-31 09:42:06,,,4.27.1
Ilzam Arifky,Aplikasi tergoblok,1,4.27.1,2021-12-31 07:56:27,Hai Ilzam. Mohon maaf atas ketidaknyamanannya dan terima kasih sudah meluangkan waktu untuk memberikan ulasan. Mari Ceritakan pengalaman kamu melalui Customer Care 24 jam kami yang dapat kamu hubungi via Email: cs@tiket.com dengan subject: “Konfirmasi Review App”. Dengan senang hati kami akan membantu kamu. Terima Kasih😊 by: SW,2021-12-31 07:59:59,4.27.1
Akmal Syafii Ritonga,Mantap,5,4.27.1,2021-12-31 07:31:34,,,4.27.1
Rachman Damang,"Luar biasa mudah dimengerti,banyak pilihan&Discounya banyak...👍👍👍Semangat&sukses sepanjang masa...💪💪💪",5,4.27.1,2021-12-31 03:06:41,,,4.27.1
Misbah khoirul Suyanto,Lebih nyaman dan gampang saat pesan pakai paylater,5,,2021-12-31 02:30:23,,,
Dwi Amri Rizqi Akbar,"lama bgt proses refund butuh 14 hari kerja, refund dibatalin juga gabisa nunggu uang refund masuk dulu. ampas",1,4.27.1,2021-12-31 01:27:04,Hai Dwi. Mohon maaf atas ketidaknyamanannya dan terima kasih sudah meluangkan waktu untuk memberikan ulasan. Mari Ceritakan pengalaman kamu melalui Customer Care 24 jam kami yang dapat kamu hubungi via Email: cs@tiket.com dengan subject: “Konfirmasi Review App”. Dengan senang hati kami akan membantu kamu. Terima Kasih😊 by: SW,2021-12-31 07:32:20,4.27.1
Linda Sari,Ok,5,4.27.1,2021-12-31 00:40:12,,,4.27.1
baim & nayya,Nice,5,4.24.0,2021-12-31 00:04:26,"Hi Ilham,

Thank you for your appreciation and feedback. We are waiting for the 5 stars so that we continue to provide our best service for you, Sobat.

Thank you😉 -DA",2020-04-27 09:21:53,4.24.0
Ambo Asse,Luarbiasa,5,,2021-12-31 00:02:59,,,
Wiranatha Samuel,Sangat bagus,5,4.27.1,2021-12-30 14:10:32,,,4.27.1
Batur Volcano Bali,Baik,5,,2021-12-30 13:36:52,,,
Jimex Zippo,Good job,5,,2021-12-30 12:46:35,,,
nutrie imam,"Trimaksih ya ,sya klarifikasi ulasan saya sebelum nya yg kasih bintang 1 ,refund sya balik cepat tengkyuu",5,4.27.1,2021-12-30 10:56:31,,,4.27.1
black rasis,Bagus,5,4.26.0,2021-12-30 10:07:50,,,4.26.0
Fandy Hidayat,Baru mau coba,5,,2021-12-30 10:05:50,,,
Sumii Eceu,Waw,5,,2021-12-30 08:52:42,,,
Alpin Alpiana,hanya di aplikasi ini saya bli tiket pesawat 2xli gagal mau refund dan pembatalan nya susah gimana dengan dana saya tolong di oerbaiki,5,4.20.0,2021-12-30 06:57:06,"Hai Alpin,

Mohon maaf atas ketidaknyamanannya terkait pemesananmu yang terdapat perubahan jadwal oleh maskapai saat ini sudah diajukan refundnya dan masih dalam proses, mohon kesediaannya menunggu apabila prosesnnya telah selesai akan diinfokan kembali via email ya.

Semoga prosesnya cepat terselesaikan.

Terima kasih 🙂 by:FD",2021-07-23 14:19:28,4.20.0
Lendri Lebdri,Kirain ada buat bus ternyata pesawat sama sewa mobil,2,4.27.1,2021-12-30 06:00:18,"Hai Sobat tiket, Mohon maaf atas ketidaknyamanannya. Saat ini untuk pemesanan tiket bus belum tersedia di tiket.com sobat. Terima kasih untuk saran yg kamu berikan. Saran kamu sangat berharga bagi kami untuk lebih meningkatkan fitur-fitur sesuai dengan kebutuhan travelingmu kedepannya. Have a nice day. Terima Kasih😊 by: SW",2021-12-31 06:31:19,4.27.1
Aris Munandar,Hai para yg komen negatif didunia ini gada yg sempurna. Kalo ko mau puas ko bikin hotel or pesawat sndri to,4,4.27.1,2021-12-30 04:53:21,,,4.27.1
pyrizs suGhuniap suGhuniap,Buka,5,,2021-12-30 02:24:27,,,
Anto Krisna,Sementara masih Sip,5,4.27.1,2021-12-30 02:19:51,,,4.27.1
Rayki Syaputra_id,Bagus sekali apk nya,5,4.27.1,2021-12-30 02:05:00,,,4.27.1
fajar Siddik,Sangat membantu,5,4.27.1,2021-12-29 21:25:22,,,4.27.1
Dini Lidinillah,Goodjob,5,4.27.1,2021-12-29 15:35:35,,,4.27.1
wony eko apriyanto,"Beberapa pesan disini sangat puas..mudah cepat,banyak fitur pembayaranya..top deh,recomended",5,4.27.1,2021-12-29 15:08:05,,,4.27.1
puji,Memuaskan,5,4.21.0,2021-12-29 14:46:02,,,4.21.0
Rafflesia,Bagus,5,3.14.2,2021-12-29 14:44:09,,,3.14.2
Erick Tobing,Fastt like star 🌟,5,4.27.1,2021-12-29 13:00:44,,,4.27.1
gamers indonesia,Tidak ada tiket kapal,1,,2021-12-29 11:54:07,"Hai Gamers,Mohon maaf atas ketidaknyamanannya dan terima kasih sudah meluangkan waktu untuk memberikan ulasan. Saat ini kami belum menyediakan tiket kapal sesuai dengan yang kamu inginkan, untuk pertanyaan lebih lanjut kamu bisa hubungi kami via email cs@tiket.com dengan subject:“Konfirmasi Review App”, Semoga sehat selalu. Terima kasih 🙂 by : AG
",2021-12-29 13:06:59,
Hizriani izi,Membantu,5,4.27.1,2021-12-29 06:55:05,,,4.27.1
Deni Heriawan,"Mudah,dan simple",5,4.27.1,2021-12-29 06:34:04,,,4.27.1
Indrayani Zam,Order mudah sekali,5,4.27.1,2021-12-29 05:42:22,,,4.27.1
yogi wardana,Aplikasinya kerennn bisa sekalian pesan gasilitas lainnya di hotel tsb dgn 1 kalimpemesanan.. kerennn,5,4.27.1,2021-12-29 04:34:13,,,4.27.1
Amar Saputra,Proses cepat,5,4.27.1,2021-12-29 02:43:21,,,4.27.1
DEFI TRESNA,"Ini aplikasi sangat berbahaya bagi kalian yg mau daftar paylater apalagi yg sedang punya tagihan di beberapa aplikasi. Karna data kalian akan di link ke bagian DC, padahal kalian di tolak oleh paylater tiket. Com. Seharusnya tiket. Com tidak boleh memberikan data atau kontak telp customer.",1,4.14.1,2021-12-29 01:09:22,Hai Defi. Mohon maaf atas ketidaknyamanannya dan terima kasih sudah meluangkan waktu untuk memberikan ulasan. Mari Ceritakan pengalaman kamu melalui Customer Care 24 jam kami yang dapat kamu hubungi via Email: cs@tiket.com dengan subject: “Konfirmasi Review App”. Dengan senang hati kami akan membantu kamu. Terima Kasih😊 by:SW,2021-12-29 03:24:42,4.14.1
Geby Octaviana Hermawan,"pemesanan segala hal sangat mudah, banyak promo, ada paylater nya juga cs cepat tanggap diinfokan harga hotel sangat jauh berbeda dari harga asli, kurang dari 12 jam harga hotel sudah berubah",5,4.27.1,2021-12-28 23:56:36,,,4.27.1
Darmadi Pamungkas,Goood,5,,2021-12-28 23:52:45,,,
Andre Hermawan,Alhamdulillah bagus,5,,2021-12-28 23:26:36,,,
Erwina Rozaifa,Sangat memuaskan,5,4.27.1,2021-12-28 18:20:09,,,4.27.1
Ismail Ali,Sangat memuaskan,5,4.23.0,2021-12-28 16:00:26,,,4.23.0
Rahmat Rasyid,Aplikasi bobrok,1,,2021-12-28 15:33:00,"Hai Rahmat, Mohon maaf atas ketidaknyamanannya dan terima kasih sudah meluangkan waktu untuk memberikan ulasan. Apakah kamu mengalami kendala dalam penggunaan aplikasi? Jika iya kamu bisa hubungi kami via email ke cs@tiket.com dengan subject: “Konfirmasi Review App”. Kami tunggu konfirmasinya. Terima kasih 🙂 by : AG
",2021-12-29 13:13:36,
Endika Budi P,Sangat sangat membantu....,5,4.24.2,2021-12-28 13:52:49,,,4.24.2
amin iskandar,Mantaapp... Tap... Tap,5,4.24.2,2021-12-28 13:52:48,,,4.24.2
Mangihut NH Sinaga,Ok,5,4.26.0,2021-12-28 13:25:14,,,4.26.0
Barra,Mantap,5,4.27.1,2021-12-28 13:20:18,,,4.27.1
Adeliyani Agustin,saya sewa apart full time.saat ditanya nnti menginap di kamar berapa responya malah di oper ke agen property.terus kata agennya nama saya tidak ada dalam nama pemesan.itu gimana sih?apakah penipu??,1,4.27.1,2021-12-28 12:54:16,"Hai sobat tiket, Mohon maaf atas ketidaknyamanannya dan terima kasih sudah meluangkan waktu untuk memberikan ulasan. Boleh kamu ceritakan detail kendalanya kepada kami dengan menghubungi via Email: cs@tiket.com dengan subject: “Konfirmasi Review App”. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu kamu. Terima kasih 🙂 by : AG",2022-08-29 10:35:48,4.27.1
Arief Official_15,Kenapa tidak bisa memilih metode pembayaran,1,4.27.1,2021-12-28 10:31:40,"Hai Arief. Mohon maaf atas ketidaknyamanannya dan terima kasih sudah meluangkan waktu untuk memberikan ulasan. Mengenai kendala yang kamu alami saat memiluh metode pembayaran kami coba bantu cek ya, kamu bisa hubungi kami melalui email ke cs@tiket.com dengan subject: “Konfirmasi Review App”, ditunggu konfirmasinya. Terima kasih 🙂 by : AG
",2021-12-28 14:55:24,4.27.1
Lamu Balulang,Makan,5,,2021-12-28 06:56:25,,,
Tika Angeline,👍,5,4.26.0,2021-12-28 06:12:52,,,4.26.0
Antonius hendro sababak,Aplikasi ini membuat saya menarik,5,4.7.0,2021-12-28 05:24:56,,,4.7.0
eka nala Purnama,Mantap pokoknya,5,4.27.1,2021-12-28 05:13:36,,,4.27.1
Oti lina,cepat dlm pelayanan,5,4.26.0,2021-12-27 17:26:27,,,4.26.0
Gibson Simanjuntak,Aktifkan,5,,2021-12-27 15:38:46,,,
Yudhi Dayax091113,Kerenn sangat membantu,5,4.27.1,2021-12-27 14:48:58,,,4.27.1
Doddy Prayogi,Ruall biasa,5,,2021-12-27 13:45:06,,,
Indra Ngabalin,"Sangat membantu, makasih tiket com",5,4.27.1,2021-12-27 13:25:36,,,4.27.1
Riki Adjie,Easy to use,5,4.27.1,2021-12-27 09:50:46,,,4.27.1
Atersien Fultry,Mntappp..dri dlu brlnggan❤,5,,2021-12-27 09:35:02,,,
Didik ngalam Arema,Belum praktis,2,3.2.3,2021-12-27 06:51:04,"Hai Sobat tiket, Terima kasih sudah meluangkan waktu untuk memberi review. Apabila kamu membutuhkan kami, jangan sungkan untuk hubungi kami melalui Email: cs@tiket.com ya dengan subject: “Konfirmasi Review App”. Jangan lupa untuk selalu update aplikasi kamu untuk mendapatkan promo-promo terbaru. Kami tunggu konfirmasinya. Terima Kasih😊 by:SW",2021-12-27 07:56:51,3.2.3
Risdian Syah,"nyaman, luar biasa.",5,4.27.1,2021-12-27 06:24:24,,,4.27.1
Rini Purnawatini,"tiket . com_Hotel , p.......",5,,2021-12-27 04:13:22,,,
Hunter Rama,Membantu banget,5,4.27.1,2021-12-27 03:44:49,,,4.27.1
Pangky Affandi,Min ini gimana di akhir pemesanan gilirah mau pesen malah gak bisa,4,4.27.1,2021-12-27 03:41:36,,,4.27.1
Yudhi Kevin,Oke,5,4.27.0,2021-12-27 03:26:17,,,4.27.0
Amin Tohari,Cepat aktivasinya dan tidak ribet,4,4.27.1,2021-12-26 23:42:26,,,4.27.1
Simalungun Garama,Tidak ada pemberitahuan perubahan jadwal penerbangan.. Sehingga kami bisa ketinggalan pesawat..,1,,2021-12-26 22:59:03,"Hai Simalungun, Mohon maaf atas ketidaknyamanannya dan terima kasih sudah meluangkan waktu untuk memberikan ulasan. Boleh kamu ceritakan detail kendalanya kepada kami via Email: cs@tiket.com dengan subject: “Konfirmasi Review App”. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu kamu. Terima kasih 😊 by : NH",2021-12-27 03:27:24,
Jagat Mayapada,Setelah diupdate... Kode booking tidak bisa di salin. Ketika klik icon copy paste justru yang tersalin tulisan : Itinerary ID berhasil disalin. Disisi lain menu reschedule tidak bisa diklik dan notifikasi yg muncul justru notifikasi refund,2,4.27.1,2021-12-26 22:46:41,"Hai Sobat tiket. Mohon maaf atas ketidaknyamanannya dan terima kasih sudah meluangkan waktu untuk memberikan review. Mohon ceritakan detail pengalaman yang kamu alami melalui Customer Care 24 jam kami melalui Email: cs@tiket.com ya dengan subject: """"Konfirmasi Review App"""". Dengan senang hati kami akan membantu kamu. Terima Kasih😊 by:SW
",2021-12-27 07:45:51,4.27.1
Finkan Simangunsong,👍👍,5,4.27.1,2021-12-26 21:05:33,,,4.27.1
Sis Sheza,Luar biasa,5,4.26.0,2021-12-26 17:48:23,,,4.26.0
a b,"JANGAN LEPAS TANGGUNGJAWAB!!! KEMBALIIN DANA GUA!!! LO KERJASAMA AMA AGODA, PAS ADA MASALAH LO LEPAS TANGAN!!!! BALIKIN UANG GUA!!!",1,,2021-12-26 17:43:56,"Hai Sobat tiket, Mohon maaf atas ketidaknyamanannya dan terima kasih sudah meluangkan waktu untuk memberikan ulasan. Boleh kamu ceritakan detail kendalanya kepada kami via Email: cs@tiket.com dengan subject: “Konfirmasi Review App”. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu kamu. Terima kasih 😊 by : NH",2021-12-27 03:22:06,
erick erick,Sangat membantu,5,4.27.1,2021-12-26 12:15:20,,,4.27.1
Nana Pamna,Makin jelek aja nih apl,2,4.27.1,2021-12-26 10:35:52,Hai Nana. Mohon maaf atas ketidaknyamanannya dan terima kasih sudah meluangkan waktu untuk memberikan ulasan. Mari Ceritakan pengalaman kamu melalui Customer Care 24 jam kami yang dapat kamu hubungi via Email: cs@tiket.com dengan subject: “Konfirmasi Review App”. Dengan senang hati kami akan membantu kamu. Terima Kasih😊 by:SW,2021-12-27 07:39:13,4.27.1
Nahman ganteng,Bagus,5,,2021-12-26 07:29:24,,,
Alde Baradatu,AKU TIKET 992410,5,,2021-12-26 07:07:18,,,
Mastike yani,Keren,5,4.27.1,2021-12-26 06:50:11,,,4.27.1
Rendy Rumagit,Very Good....!!!,5,4.27.1,2021-12-26 04:24:41,,,4.27.1
Fahmi Abdul Azis,"Mudah di gunakan,",5,4.27.1,2021-12-26 02:57:18,,,4.27.1
Nur Hadi,Top,5,,2021-12-25 21:59:38,,,
IVAN Chenel21,Bgus,5,,2021-12-25 19:09:27,,,
Yance mangalla,Tidak manusiawi,1,4.27.1,2021-12-25 18:07:43,"Hai Yance, Mohon maaf atas ketidaknyamanannya dan terima kasih sudah meluangkan waktu untuk memberikan ulasan. Boleh kamu ceritakan detail kendalanya kepada kami via Email: cs@tiket.com dengan subject: “Konfirmasi Review App”. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu kamu. Terima kasih 😊 by : PY
",2021-12-26 08:38:37,4.27.1
Tri Tunggal dewi,Aplikasinya sangat membantu,5,,2021-12-25 09:43:34,,,
Relando,Pilihan terbaik,5,4.27.1,2021-12-25 09:10:55,,,4.27.1
PT Eksport,Parah banget cuk mintak kode verifikasi aja lama dari pihak tiket. Com terus kenapa pengajuan refund pihak sriwijaya 1hari sebelum hari keberangkatan sih kecewa banget,2,4.27.1,2021-12-25 07:44:47,"Hai Sobat tiket, Mohon maaf atas ketidaknyamanannya dan terima kasih sudah meluangkan waktu untuk memberikan ulasan. Boleh kamu ceritakan detail kendala refund kamu kepada kami via Email: cs@tiket.com dengan subject: “Konfirmasi Review App”. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu kamu. Terima kasih 😊 by : PY
",2021-12-25 09:34:33,4.27.1
Prihatiana Angga,Promo diskon nya dibanyakin biar beralih dari si burung,5,4.27.1,2021-12-25 06:04:05,,,4.27.1
Revan 123,Smoga amanah,5,4.27.1,2021-12-25 05:59:18,,,4.27.1
Dodi chandra Saragih,"Saya sdh lama pake aplikasi ini...dimulai blm ada nya hp android sampai sekarang,,,sangat membantu dalam aktifitas saya",5,4.27.1,2021-12-25 04:49:55,,,4.27.1
Mhyla,"Selalu pesen tiket pesawat disini maupun voucher rapid test covid, sangat membantu, aman dan nyaman 🥰",5,,2021-12-25 04:36:06,,,
Cipta Wahyudi I Gusti Bgs Made,Luarrrrrrr biasa,5,4.27.1,2021-12-25 04:20:42,,,4.27.1
DJ Adelia delina02,Tidak ada tagihan paylater tapi limit di non-aktifkan Begitupun saya tidak ada tagihan di indodana tetap kebijakan aplikasi menonaktifkan limit secara permanen .,1,4.26.0,2021-12-24 18:14:41,"Hai Adelia, Mohon maaf atas ketidaknyamanannya. Sesuai informasi dari tim terkait kami melalui email setelah di lakukan pengecekan untuk paylater kamu, limit kredit telah di non aktifkan karena kebijakan internal Indodana. Kami sarankan kamu bisa menghubungi Indodana untuk informasi lebih lanjutnya ya sobat.Terima kasih 😊 by : PY
",2021-12-25 07:26:19,4.26.0
Adelia Queen,Tidak ada tagihan paylater dan indodana tapi limit tiba2 di nonaktifkan ..,1,4.27.1,2021-12-24 18:10:25,"Hai Adelia, Mohon maaf atas ketidaknyamanannya. Sesuai informasi dari tim terkait kami melalui email setelah di lakukan pengecekan untuk paylater kamu, limit kredit telah di non aktifkan karena kebijakan internal Indodana. Kami sarankan kamu bisa menghubungi Indodana untuk informasi lebih lanjutnya ya sobat.Terima kasih 😊 by : PY",2021-12-25 09:28:59,4.27.1
Sunardi Kalbar,👍👍👍👍👍,5,,2021-12-24 15:48:53,,,
Habiby Azhary,manntaapp,5,4.25.0,2021-12-24 15:41:39,,,4.25.0
teguh prayitno,Simple pemesannya,5,4.27.1,2021-12-24 15:24:47,,,4.27.1
Desy Ariani,"Download aplikasi ini cuma karena mau nonton event yang bagus. pertama kali coba beli paket bundle, eh... yang bisa di akses cuma part 1, sisa bundle nya bermasalah. TOLONG TANGGUNG JAWAB nya.",1,4.27.1,2021-12-24 14:59:25,"Hai Desy, Mohon maaf atas ketidaknyamanannya dan terima kasih sudah meluangkan waktu untuk memberikan ulasan. Boleh kamu ceritakan detail kendalanya kepada kami via Email: cs@tiket.com dengan subject: “Konfirmasi Review App”. Kami tunggu konfirmasinya dan dengan senang hati kami akan membantu kamu. Terima kasih 😊 by : PY
",2021-12-25 09:23:08,4.27.1
